period,separation,normalized_separation,q_bits,primitive_q_period,primitive_tau_period,repeated_target,R_squared_estimate,gap_from_eta,gap_from_8,certificate_status,first_positive_moment
20,3,0.15,10010000000000000000,20,20,False,8.30835585771539,0.5041297925347763,0.30835585771539087,CERTIFIED_R_GT_ETA,
20,4,0.2,10001000000000000000,20,20,False,8.023307692361833,0.21908162718121815,0.02330769236183272,CERTIFIED_R_GT_ETA,
20,5,0.25,10000100000000000000,20,20,False,8.599804581634686,0.7955785164540714,0.599804581634686,CERTIFIED_R_GT_ETA,
20,6,0.3,10000010000000000000,20,20,False,8.196041256868885,0.39181519168826995,0.19604125686888452,CERTIFIED_R_GT_ETA,
20,7,0.35,10000001000000000000,20,20,False,8.45682262529982,0.6525965601192052,0.45682262529981976,CERTIFIED_R_GT_ETA,
20,8,0.4,10000000100000000000,20,20,False,8.164225777321121,0.35999971214050674,0.1642257773211213,CERTIFIED_R_GT_ETA,
20,9,0.45,10000000010000000000,20,20,False,8.477848545527573,0.6736224803469586,0.47784854552757317,CERTIFIED_R_GT_ETA,
20,10,0.5,10000000001000000000,10,20,False,8.197159848629575,0.39293378344896013,0.1971598486295747,CERTIFIED_R_GT_ETA,
22,1,0.045454545454545456,1100000000000000000000,22,22,False,9.486932528333341,1.6827064631527264,1.486932528333341,CERTIFIED_R_GT_ETA,5
22,2,0.09090909090909091,1010000000000000000000,22,22,False,8.393500801491932,0.5892747363113173,0.3935008014919319,CERTIFIED_R_GT_ETA,
22,3,0.13636363636363635,1001000000000000000000,22,22,False,8.295639429031702,0.4914133638510876,0.29563942903170215,CERTIFIED_R_GT_ETA,
22,4,0.18181818181818182,1000100000000000000000,22,22,False,8.031165732719613,0.22693966753899808,0.03116573271961265,CERTIFIED_R_GT_ETA,
22,5,0.22727272727272727,1000010000000000000000,22,22,False,8.581394882285883,0.7771688171052684,0.581394882285883,CERTIFIED_R_GT_ETA,
22,6,0.2727272727272727,1000001000000000000000,22,22,False,8.192521380847175,0.3882953156665607,0.1925213808471753,CERTIFIED_R_GT_ETA,
22,7,0.3181818181818182,1000000100000000000000,22,22,False,8.434056565613686,0.6298305004330711,0.43405656561368566,CERTIFIED_R_GT_ETA,
22,8,0.36363636363636365,1000000010000000000000,22,22,False,8.172556222968243,0.36833015778762856,0.17255622296824313,CERTIFIED_R_GT_ETA,
22,9,0.4090909090909091,1000000001000000000000,22,22,False,8.457566270755851,0.6533402055752369,0.45756627075585143,CERTIFIED_R_GT_ETA,
22,10,0.45454545454545453,1000000000100000000000,22,22,False,8.197059743537649,0.3928336783570341,0.19705974353764866,CERTIFIED_R_GT_ETA,
22,11,0.5,1000000000010000000000,11,11,False,8.431898148930323,0.6276720837497081,0.43189814893032263,CERTIFIED_R_GT_ETA,
24,1,0.041666666666666664,110000000000000000000000,24,24,False,9.48103534206685,1.6768092768862353,1.4810353420668498,CERTIFIED_R_GT_ETA,5
24,2,0.08333333333333333,101000000000000000000000,24,24,False,8.383178112558634,0.578952047378019,0.38317811255863354,CERTIFIED_R_GT_ETA,
24,3,0.125,100100000000000000000000,24,24,False,8.28595955695847,0.48173349177785596,0.28595955695847053,CERTIFIED_R_GT_ETA,
24,4,0.16666666666666666,100010000000000000000000,24,24,False,8.037053649242527,0.23282758406191206,0.03705364924252663,CERTIFIED_R_GT_ETA,
24,5,0.20833333333333334,100001000000000000000000,24,24,False,8.566711566354368,0.762485501173753,0.5667115663543676,CERTIFIED_R_GT_ETA,
24,6,0.25,100000100000000000000000,24,24,False,8.190596935532257,0.38637087035164264,0.1905969355322572,CERTIFIED_R_GT_ETA,
24,7,0.2916666666666667,100000010000000000000000,24,24,False,8.419188264075471,0.6149621988948564,0.41918826407547094,CERTIFIED_R_GT_ETA,
24,8,0.3333333333333333,100000001000000000000000,24,24,False,8.174643384742025,0.37041731956141,0.17464338474202457,CERTIFIED_R_GT_ETA,
24,9,0.375,100000000100000000000000,24,24,False,8.435680866351332,0.6314548011707171,0.43568086635133163,CERTIFIED_R_GT_ETA,
24,10,0.4166666666666667,100000000010000000000000,24,24,False,8.203060396512333,0.3988343313317184,0.20306039651233299,CERTIFIED_R_GT_ETA,
24,11,0.4583333333333333,100000000001000000000000,24,24,False,8.413815731185412,0.6095896660047977,0.41381573118541226,CERTIFIED_R_GT_ETA,
24,12,0.5,100000000000100000000000,12,24,False,8.199817210470417,0.3955911452898029,0.19981721047041745,CERTIFIED_R_GT_ETA,
26,1,0.038461538461538464,11000000000000000000000000,26,26,False,9.47753884308116,1.673312777900545,1.4775388430811596,CERTIFIED_R_GT_ETA,5
26,2,0.07692307692307693,10100000000000000000000000,26,26,False,8.374938976839081,0.5707129116584664,0.37493897683908095,CERTIFIED_R_GT_ETA,
26,3,0.11538461538461539,10010000000000000000000000,26,26,False,8.277885323404373,0.47365925822375843,0.277885323404373,CERTIFIED_R_GT_ETA,
26,4,0.15384615384615385,10001000000000000000000000,26,26,False,8.0411832431662,0.2369571779855857,0.041183243166200256,CERTIFIED_R_GT_ETA,
26,5,0.19230769230769232,10000100000000000000000000,26,26,False,8.556156800291127,0.7519307351105127,0.5561568002911272,CERTIFIED_R_GT_ETA,
26,6,0.23076923076923078,10000010000000000000000000,26,26,False,8.18800785747888,0.38378179229826515,0.18800785747887971,CERTIFIED_R_GT_ETA,
26,7,0.2692307692307692,10000001000000000000000000,26,26,False,8.406645013088319,0.6024189479077044,0.406645013088319,CERTIFIED_R_GT_ETA,
26,8,0.3076923076923077,10000000100000000000000000,26,26,False,8.176645678171177,0.37241961299056214,0.1766456781711767,CERTIFIED_R_GT_ETA,
26,9,0.34615384615384615,10000000010000000000000000,26,26,False,8.421186980979508,0.6169609157988933,0.4211869809795079,CERTIFIED_R_GT_ETA,
26,10,0.38461538461538464,10000000001000000000000000,26,26,False,8.203903725213674,0.3996776600330598,0.2039037252136744,CERTIFIED_R_GT_ETA,
26,11,0.4230769230769231,10000000000100000000000000,26,26,False,8.393758508886274,0.589532443705659,0.3937585088862736,CERTIFIED_R_GT_ETA,
26,12,0.46153846153846156,10000000000010000000000000,26,26,False,8.2066171318377,0.4023910666570849,0.20661713183769947,CERTIFIED_R_GT_ETA,
26,13,0.5,10000000000001000000000000,13,13,False,8.396486619977482,0.5922605547968676,0.39648661997748214,CERTIFIED_R_GT_ETA,
28,1,0.03571428571428571,1100000000000000000000000000,28,28,False,9.475435049278412,1.671208984097797,1.4754350492784116,CERTIFIED_R_GT_ETA,6
28,2,0.07142857142857142,1010000000000000000000000000,28,28,False,8.36850184041516,0.5642757752345453,0.3685018404151599,CERTIFIED_R_GT_ETA,
28,3,0.10714285714285714,1001000000000000000000000000,28,28,False,8.27138933863454,0.4671632734539255,0.27138933863454007,CERTIFIED_R_GT_ETA,
28,4,0.14285714285714285,1000100000000000000000000000,28,28,False,8.044247422821195,0.24002135764058075,0.044247422821195315,CERTIFIED_R_GT_ETA,
28,5,0.17857142857142858,1000010000000000000000000000,28,28,False,8.548169641355688,0.7439435761750737,0.5481696413556882,CERTIFIED_R_GT_ETA,
28,6,0.21428571428571427,1000001000000000000000000000,28,28,False,8.185803782295583,0.38157771711496835,0.18580378229558292,CERTIFIED_R_GT_ETA,
28,7,0.25,1000000100000000000000000000,28,28,False,8.397235757831833,0.5930096926512185,0.39723575783183307,CERTIFIED_R_GT_ETA,
28,8,0.2857142857142857,1000000010000000000000000000,28,28,False,8.177321186156796,0.37309512097618125,0.17732118615679582,CERTIFIED_R_GT_ETA,
28,9,0.32142857142857145,1000000001000000000000000000,28,28,False,8.409068385196854,0.6048423200162389,0.4090683851968535,CERTIFIED_R_GT_ETA,
28,10,0.35714285714285715,1000000000100000000000000000,28,28,False,8.204822615781111,0.4005965506004969,0.2048226157811115,CERTIFIED_R_GT_ETA,
28,11,0.39285714285714285,1000000000010000000000000000,28,28,False,8.380396868287397,0.5761708031067823,0.3803968682873968,CERTIFIED_R_GT_ETA,
28,12,0.42857142857142855,1000000000001000000000000000,28,28,False,8.208624557820494,0.4043984926398796,0.20862455782049416,CERTIFIED_R_GT_ETA,
28,13,0.4642857142857143,1000000000000100000000000000,28,28,False,8.377265450535502,0.5730393853548872,0.37726545053550176,CERTIFIED_R_GT_ETA,
28,14,0.5,1000000000000010000000000000,14,28,False,8.213193194432472,0.40896712925185774,0.2131931944324723,CERTIFIED_R_GT_ETA,
30,1,0.03333333333333333,110000000000000000000000000000,30,30,False,9.4741854074762,1.669959342295586,1.4741854074762006,CERTIFIED_R_GT_ETA,6
30,2,0.06666666666666667,101000000000000000000000000000,30,30,False,8.363419259532304,0.559193194351689,0.3634192595323036,CERTIFIED_R_GT_ETA,
30,3,0.1,100100000000000000000000000000,30,30,False,8.266054638303192,0.4618285731225775,0.2660546383031921,CERTIFIED_R_GT_ETA,
30,4,0.13333333333333333,100010000000000000000000000000,30,30,False,8.046494046300735,0.24226798112012027,0.04649404630073484,CERTIFIED_R_GT_ETA,
30,5,0.16666666666666666,100001000000000000000000000000,30,30,False,8.542290571199912,0.7380645060192972,0.5422905711999118,CERTIFIED_R_GT_ETA,
30,6,0.2,100000100000000000000000000000,30,30,False,8.183708879854837,0.3794828146742226,0.1837088798548372,CERTIFIED_R_GT_ETA,
30,7,0.23333333333333334,100000010000000000000000000000,30,30,False,8.389747011467177,0.5855209462865627,0.3897470114671773,CERTIFIED_R_GT_ETA,
30,8,0.26666666666666666,100000001000000000000000000000,30,30,False,8.177665488233195,0.3734394230525808,0.1776654882331954,CERTIFIED_R_GT_ETA,
30,9,0.3,100000000100000000000000000000,30,30,False,8.399960222777219,0.5957341575966044,0.399960222777219,CERTIFIED_R_GT_ETA,
30,10,0.3333333333333333,100000000010000000000000000000,30,30,False,8.204748110229112,0.400522045048497,0.20474811022911155,CERTIFIED_R_GT_ETA,
30,11,0.36666666666666664,100000000001000000000000000000,30,30,False,8.36907900962995,0.5648529444493349,0.36907900962994944,CERTIFIED_R_GT_ETA,
30,12,0.4,100000000000100000000000000000,30,30,False,8.210273503576774,0.4060474383961594,0.210273503576774,CERTIFIED_R_GT_ETA,
30,13,0.43333333333333335,100000000000010000000000000000,30,30,False,8.364386219536193,0.5601601543555788,0.3643862195361933,CERTIFIED_R_GT_ETA,
30,14,0.4666666666666667,100000000000001000000000000000,30,30,False,8.215376875861942,0.4111508106813275,0.2153768758619421,CERTIFIED_R_GT_ETA,
30,15,0.5,100000000000000100000000000000,15,15,False,8.358809111161358,0.5545830459807437,0.3588091111613583,CERTIFIED_R_GT_ETA,
32,1,0.03125,11000000000000000000000000000000,32,32,False,9.473439972531887,1.6692139073512724,1.473439972531887,CERTIFIED_R_GT_ETA,6
32,2,0.0625,10100000000000000000000000000000,32,32,False,8.359430140693902,0.5552040755132879,0.35943014069390244,CERTIFIED_R_GT_ETA,
32,3,0.09375,10010000000000000000000000000000,32,32,False,8.261705092166855,0.4574790269862401,0.26170509216685467,CERTIFIED_R_GT_ETA,
32,4,0.125,10001000000000000000000000000000,32,32,False,8.048173082422506,0.24394701724189183,0.0481730824225064,CERTIFIED_R_GT_ETA,
32,5,0.15625,10000100000000000000000000000000,32,32,False,8.537917659622309,0.7336915944416944,0.537917659622309,CERTIFIED_R_GT_ETA,
32,6,0.1875,10000010000000000000000000000000,32,32,False,8.181867489181757,0.3776414240011423,0.18186748918175688,CERTIFIED_R_GT_ETA,
32,7,0.21875,10000001000000000000000000000000,32,32,False,8.383946029266728,0.579719964086113,0.3839460292667276,CERTIFIED_R_GT_ETA,
32,8,0.25,10000000100000000000000000000000,32,32,False,8.177655842634845,0.37342977745423056,0.17765584263484513,CERTIFIED_R_GT_ETA,
32,9,0.28125,10000000010000000000000000000000,32,32,False,8.392735512892695,0.5885094477120809,0.3927355128926955,CERTIFIED_R_GT_ETA,
32,10,0.3125,10000000001000000000000000000000,32,32,False,8.204508872748583,0.40028280756796875,0.20450887274858331,CERTIFIED_R_GT_ETA,
32,11,0.34375,10000000000100000000000000000000,32,32,False,8.360473315796366,0.5562472506157512,0.36047331579636577,CERTIFIED_R_GT_ETA,
32,12,0.375,10000000000010000000000000000000,32,32,False,8.210863675751288,0.40663761057067305,0.21086367575128762,CERTIFIED_R_GT_ETA,
32,13,0.40625,10000000000001000000000000000000,32,32,False,8.353448016647633,0.5492219514670182,0.3534480166476328,CERTIFIED_R_GT_ETA,
32,14,0.4375,10000000000000100000000000000000,32,32,False,8.217066106791407,0.41284004161079224,0.2170661067914068,CERTIFIED_R_GT_ETA,
32,15,0.46875,10000000000000010000000000000000,32,32,False,8.346401832290065,0.54217576710945,0.3464018322900646,CERTIFIED_R_GT_ETA,
32,16,0.5,10000000000000001000000000000000,16,32,False,8.217985328016539,0.41375926283592435,0.21798532801653892,CERTIFIED_R_GT_ETA,
34,1,0.029411764705882353,1100000000000000000000000000000000,34,34,False,9.472997335606008,1.6687712704253936,1.4729973356060082,CERTIFIED_R_GT_ETA,6
34,2,0.058823529411764705,1010000000000000000000000000000000,34,34,False,8.356296207007306,0.5520701418266913,0.3562962070073059,CERTIFIED_R_GT_ETA,
34,3,0.08823529411764706,1001000000000000000000000000000000,34,34,False,8.258143811238465,0.45391774605785074,0.2581438112384653,CERTIFIED_R_GT_ETA,
34,4,0.11764705882352941,1000100000000000000000000000000000,34,34,False,8.049427694099764,0.24520162891914943,0.049427694099764,CERTIFIED_R_GT_ETA,
34,5,0.14705882352941177,1000010000000000000000000000000000,34,34,False,8.534694449486611,0.7304683843059969,0.5346944494866115,CERTIFIED_R_GT_ETA,
34,6,0.17647058823529413,1000001000000000000000000000000000,34,34,False,8.180233210602225,0.3760071454216103,0.18023321060222486,CERTIFIED_R_GT_ETA,
34,7,0.20588235294117646,1000000100000000000000000000000000,34,34,False,8.379396078016308,0.5751700128356934,0.3793960780163079,CERTIFIED_R_GT_ETA,
34,8,0.23529411764705882,1000000010000000000000000000000000,34,34,False,8.177506992178273,0.37328092699765847,0.17750699217827304,CERTIFIED_R_GT_ETA,
34,9,0.2647058823529412,1000000001000000000000000000000000,34,34,False,8.38714514272662,0.5829190775460056,0.38714514272662015,CERTIFIED_R_GT_ETA,
34,10,0.29411764705882354,1000000000100000000000000000000000,34,34,False,8.20406830950439,0.399842244323775,0.2040683095043896,CERTIFIED_R_GT_ETA,
34,11,0.3235294117647059,1000000000010000000000000000000000,34,34,False,8.353560496964786,0.5493344317841711,0.35356049696478564,CERTIFIED_R_GT_ETA,
34,12,0.35294117647058826,1000000000001000000000000000000000,34,34,False,8.211138675561099,0.4069126103804841,0.21113867556109867,CERTIFIED_R_GT_ETA,
34,13,0.38235294117647056,1000000000000100000000000000000000,34,34,False,8.345088140515317,0.5408620753347027,0.3450881405153172,CERTIFIED_R_GT_ETA,
34,14,0.4117647058823529,1000000000000010000000000000000000,34,34,False,8.217746772018554,0.4135207068379394,0.21774677201855397,CERTIFIED_R_GT_ETA,
